DATE,age,avg_bg,bmr,body_fat,e_caffeine,e_calcium,e_calories,e_carbs,e_cholesterol,e_count,e_fat,e_fiber,e_iron,e_monounsaturated_fat,e_num_drinks,e_num_foods,e_num_mealitems_green,e_num_mealitems_red,e_num_mealitems_with_score,e_num_mealitems_yellow,e_num_water,e_polyunsaturated_fat,e_potassium,e_protein,e_sat_fat,e_sodium,e_sugar,e_trans_fat,e_unsat_fat,e_vitamin_a,e_vitamin_c,gender,goal_body_weight,goal_body_weight_intent,height,m_active_time,m_calories,m_distance,m_inactive_time,m_lcat,m_lcit,m_steps,m_steps_3am,m_total_calories,m_workout_count,m_workout_time,max_bg,min_bg,n_asleep_time,n_awake,n_awake_time,n_awakenings,n_bedtime,n_clinical_deep,n_count,n_deep,n_duration,n_light,n_quality,n_rem,n_to_bed_phr,num_readings,rhr,s_asleep_time,s_awake,s_awake_time,s_awakenings,s_bedtime,s_clinical_deep,s_count,s_deep,s_duration,s_light,s_quality,s_rem,s_to_bed_phr,weight
20160630,24.304109589041097,75.0,1371.9947154273975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3325.0,151.57354006040646,3625.498879211966,31208.0,448.0,8196.0,5003.0,0.0,1523.568255487804,0.0,0.0,154.0,57.0,,,,,,,,,,,,,,36.0,56.0,-4339.0,883.0,17939.0,0.0,-4939.0,3200.0,1.0,0.0,22278.0,17635.0,0.0,1443.0,73.0,54.431
20160701,24.306849315068494,72.0,1371.9819055643836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3777.0,102.76382600855732,3415.0467001166044,30783.0,512.0,5706.0,4618.0,6.0,1474.745731572941,0.0,0.0,94.0,49.0,,,,,,,,,,,,,,45.0,59.0,-5129.0,1823.0,19236.0,2.0,-5429.0,8129.0,1.0,0.0,23116.0,13610.0,0.0,1377.0,81.0,54.431
20160702,24.30958904109589,72.0,1371.96909570137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,4080.0,154.0,4847.0,28374.0,2487.0,7692.0,6461.0,0.0,1525.96909570137,0.0,0.0,120.0,48.0,,,,,,,,,,,,,,56.0,64.0,-3576.0,718.0,34247.0,0.0,-4176.0,4839.0,1.0,0.0,37823.0,29257.0,0.0,3727.0,81.0,54.431
20160703,24.312328767123287,70.0,1371.9562858383563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3122.0,105.0,3684.0,29342.0,1970.0,10842.0,5091.0,73.0,1476.9562858383563,0.0,0.0,98.0,55.0,,,,,,,,,,,,,,26.0,63.0,5712.0,2383.0,37538.0,1.0,5112.0,9369.0,1.0,0.0,31442.0,18534.0,0.0,3539.0,61.0,54.431
20160704,24.315068493150687,78.0,1371.9434759753426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2831.0,133.0,3324.0,29398.0,1851.0,18852.0,4531.0,0.0,1504.9434759753426,1.0,1740.0,96.0,47.0,,,,,,,,,,,,,,35.0,64.0,-961.0,2356.0,30437.0,1.0,-1561.0,8345.0,1.0,0.0,30723.0,16399.0,0.0,5979.0,64.0,54.431
20160705,24.317808219178083,72.0,1371.930666112329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3827.0,104.0,3618.0,30513.0,448.0,7625.0,4984.0,0.0,1475.930666112329,0.0,0.0,104.0,51.0,,,,,,,,,,,,,,68.0,57.0,-5956.0,719.0,17847.0,0.0,-6556.0,6609.0,1.0,0.0,23803.0,14258.0,0.0,2936.0,84.0,54.431
20160706,24.32054794520548,74.0,1371.9178562493153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3328.0,157.0786398649,3257.0,31401.0,514.0,10831.0,4435.0,0.0,1528.9964961142152,0.0,0.0,92.0,55.0,,,,,,,,,,,,,,48.0,57.0,-5073.0,1249.0,17706.0,0.0,-5373.0,3978.0,1.0,0.0,21860.0,14648.0,0.0,3234.0,70.0,54.431
20160707,24.323287671232876,75.0,1371.9050463863016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,4030.0,207.709688842,3947.0,30318.0,448.0,7795.0,5360.0,0.0,1579.6147352283015,0.0,0.0,104.0,53.0,,,,,,,,,,,,,,41.0,63.0,-3312.0,945.0,18199.0,0.0,-3912.0,6566.0,1.0,0.0,21511.0,12954.0,0.0,1991.0,87.0,54.431
20160708,24.326027397260273,75.0,1371.892236523288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,4216.0,209.906678259,3730.0,30707.0,574.0,10068.0,5133.0,0.0,1581.798914782288,0.0,0.0,101.0,56.0,,,,,,,,,,,,,,38.0,64.0,-5193.0,652.0,17947.0,0.0,-5793.0,8094.0,1.0,0.0,23140.0,13264.0,0.0,1782.0,74.0,54.431
20160709,24.328767123287673,71.0,1371.879426660274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3057.0,196.8530976772,3713.0,29525.0,1844.0,7576.0,4971.0,0.0,1568.732524337474,0.0,0.0,148.0,55.0,,,,,,,,,,,,,,26.0,65.0,-2470.0,2382.0,35201.0,1.0,-3070.0,8217.0,1.0,0.0,36808.0,27476.0,0.0,1115.0,80.0,54.431
20160710,24.33150684931507,75.0,1371.8666167972603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3252.0,182.1687662005,3520.0,29565.0,1905.0,11760.0,4821.0,30.0,1554.0353829977603,0.0,0.0,95.0,47.0,,,,,,,,,,,,,,36.0,62.0,1877.0,634.0,34518.0,0.0,1459.0,5170.0,1.0,0.0,32641.0,22238.0,0.0,5233.0,61.0,54.431
20160711,24.334246575342465,72.0,1371.8538069342467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3828.0,191.0397642851,3429.0,31077.0,319.0,8640.0,4678.0,0.0,1562.8935712193468,0.0,0.0,127.0,55.0,,,,,,,,,,,,,,40.0,64.0,-4637.0,502.0,18084.0,0.0,-5088.0,5746.0,1.0,0.0,22721.0,13701.0,0.0,3274.0,58.0,54.431
20160712,24.336986301369862,70.0,1371.840997071233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3382.0,183.7164719105,3266.0,31274.0,448.0,8322.0,4476.0,0.0,1555.557468981733,0.0,0.0,85.0,55.0,,,,,,,,,,,,,,32.0,54.0,-4731.0,688.0,18377.0,0.0,-5331.0,6299.0,1.0,0.0,23108.0,14643.0,0.0,2166.0,75.0,54.431
20160713,24.339726027397262,68.0,1371.8281872082193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3004.0,93.77219426627977,2921.0,31521.0,511.0,12064.0,3978.0,0.0,1465.600381474499,0.0,0.0,99.0,55.0,,,,,,,,,,,,,,47.0,60.0,-3455.0,1427.0,17055.0,0.0,-4055.0,5973.0,1.0,0.0,20510.0,14537.0,0.0,0.0,82.0,54.431
20160714,24.34246575342466,75.0,1371.8153773452057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,316.0,11.768035769459999,308.0,32400.0,253.0,32400.0,417.0,0.0,1383.5834131146657,0.0,0.0,83.0,66.0,,,,,,,,,,,,,,2.0,60.0,-1540.0,1382.0,18812.0,2.0,-1840.0,6620.0,1.0,0.0,19416.0,11132.0,0.0,1664.0,69.0,54.431
20160715,24.345205479452055,72.0,1371.802567482192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3258.0,210.488009572,3547.0,27283.0,513.0,6333.0,4849.0,0.0,1582.290577054192,0.0,0.0,99.0,56.0,,,,,,,,,,,,,,46.0,62.0,-5677.0,849.0,19086.0,1.0,-6093.0,4377.0,1.0,0.0,24381.0,18936.0,0.0,1068.0,74.0,54.431
20160716,24.34794520547945,78.0,1371.7897576191783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,5298.0,288.213048458,5531.0,25448.0,1457.0,3845.0,7617.0,0.0,1660.0028060771783,0.0,0.0,105.0,62.0,,,,,,,,,,,,,,36.0,64.0,-2220.0,2589.0,30586.0,0.0,-2820.0,7305.0,1.0,0.0,32806.0,21537.0,0.0,3964.0,68.0,54.431
20160717,24.350684931506848,65.0,1371.7769477561646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2619.0,157.3224220276,3157.0,26179.0,1916.0,14617.0,4309.0,0.0,1529.0993697837646,0.0,0.0,81.0,55.0,29740.0,1530.0,44155.0,1.0,29440.0,3509.0,1.0,0.0,13237.0,9728.0,0.0,0.0,66.0,23.0,59.0,3335.0,923.0,23472.0,0.0,2920.0,7846.0,1.0,0.0,20137.0,8480.0,0.0,3811.0,62.0,54.431
20160718,24.353424657534248,71.0,1371.7641378931507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3634.0,186.3513478041,3366.0,27854.0,574.0,6856.0,4618.0,0.0,1558.1154856972507,0.0,0.0,115.0,55.0,,,,,,,,,,,,,,25.0,71.0,-1171.0,1135.0,19020.0,1.0,-1771.0,3613.0,1.0,0.0,19806.0,12767.0,0.0,3426.0,63.0,54.431
20160719,24.356164383561644,70.0,1371.751328030137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3702.0,177.3142550588,3267.0,27872.0,511.0,12159.0,4451.0,0.0,1549.065583088937,0.0,0.0,106.0,55.0,,,,,,,,,,,,,,30.0,62.0,-8001.0,2363.0,18899.0,2.0,-8415.0,7437.0,1.0,0.0,25333.0,15530.0,0.0,2366.0,66.0,54.431
20160720,24.35890410958904,72.0,1371.7385181671234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3202.0,89.0,3376.0,27861.0,511.0,10683.0,4590.0,0.0,1460.7385181671234,0.0,0.0,102.0,55.0,,,,,,,,,,,,,,61.0,59.0,-4849.0,3003.0,19452.0,3.0,-5449.0,5545.0,1.0,0.0,21898.0,14455.0,0.0,1898.0,79.0,54.431
20160721,24.361643835616437,69.0,1371.7257083041097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3449.0,97.00000000003399,3385.99999999987,27663.0,451.0,7553.0,4648.0,0.0,1468.7257083041436,0.0,0.0,91.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,-4500.0,0.0,20100.0,0.0,-4500.0,0.0,1.0,0.0,24600.0,0.0,0.0,0.0,0.0,54.431
20160722,24.364383561643834,70.0,1371.712898441096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3008.0,82.0,2996.0,27087.0,449.0,4865.0,4061.0,0.0,1453.712898441096,0.0,0.0,119.0,49.0,,,,,,,,,,,,,,55.0,65.0,-5235.0,655.0,16723.0,0.0,-5835.0,5253.0,1.0,0.0,21958.0,15844.0,0.0,861.0,73.0,54.431
20160723,24.367123287671234,71.0,1371.7000885780824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2864.0,105.0,3402.0,26006.0,1905.0,9940.0,4654.0,0.0,1476.7000885780824,0.0,0.0,95.0,56.0,,,,,,,,,,,,,,30.0,67.0,834.0,2393.0,35886.0,2.0,234.0,9569.0,1.0,0.0,33677.0,19271.0,0.0,4837.0,62.0,54.431
20160724,24.36986301369863,71.0,1371.6872787150687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,576.0,9.0,438.0,23822.0,128.0,11603.0,620.0,23.0,1380.6872787150687,0.0,0.0,97.0,55.0,,,,,,,,,,,,,,18.0,61.0,2695.0,2058.0,31047.0,0.0,2095.0,8066.0,1.0,0.0,28352.0,16824.0,0.0,3462.0,58.0,54.431
20160725,24.372602739726027,69.0,1371.674468852055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3252.0,87.0,3190.0,27797.0,445.0,7559.0,4380.0,0.0,1458.674468852055,0.0,0.0,83.0,55.0,,,,,,,,,,,,,,22.0,58.0,-5381.0,880.0,18566.0,0.0,-5981.0,6577.0,1.0,0.0,23947.0,14913.0,0.0,2457.0,0.0,54.431
20160726,24.375342465753423,67.0,1371.6616589890414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3647.0,92.0,3326.0,27413.0,449.0,7101.0,4566.0,0.0,1463.6616589890414,0.0,0.0,91.0,55.0,,,,,,,,,,,,,,39.0,57.0,-5032.0,1071.0,18621.0,1.0,-5632.0,5451.0,1.0,0.0,23236.0,15623.0,0.0,2162.0,77.0,54.431
20160727,24.378082191780823,70.0,1371.6488491260275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2679.0,74.0,2856.0,28108.0,445.0,8829.0,3914.0,0.0,1445.6488491260275,0.0,0.0,96.0,55.0,,,,,,,,,,,,,,43.0,57.0,-4536.0,977.0,19442.0,1.0,-5136.0,5158.0,1.0,0.0,23625.0,16154.0,0.0,2313.0,67.0,54.431
20160728,24.38082191780822,69.0,1371.6360392630138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3118.0,86.0,2945.0,27927.0,573.0,7241.0,4023.0,0.0,1457.6360392630138,0.0,0.0,95.0,55.0,,,,,,,,,,,,,,42.0,62.0,-3610.0,1458.0,19403.0,1.0,-4210.0,4243.0,1.0,0.0,22278.0,16796.0,0.0,1239.0,81.0,54.431
20160729,24.383561643835616,68.0,1371.6232294000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3067.0,85.0,2873.0,27745.0,513.0,6173.0,3951.0,0.0,1456.6232294000001,0.0,0.0,85.0,55.0,,,,,,,,,,,,,,24.0,59.0,-4617.0,1208.0,18551.0,1.0,-5099.0,3403.0,1.0,0.0,22687.0,16481.0,0.0,2803.0,90.0,54.431
20160730,24.386301369863013,72.0,1371.6104195369865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3766.0,151.0,3853.0,25312.0,1146.0,7069.0,5239.0,0.0,1522.6104195369865,1.0,2040.0,88.0,48.0,,,,,,,,,,,,,,41.0,62.0,831.0,2159.0,33370.0,1.0,231.0,10792.0,1.0,0.0,31958.0,18560.0,0.0,2606.0,0.0,54.431
20160731,24.389041095890413,69.0,1371.5976096739728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2636.0,119.0,3286.0,26441.0,1850.0,7907.0,4505.0,59.0,1490.5976096739728,1.0,1740.0,102.0,55.0,,,,,,,,,,,,,,44.0,66.0,5597.0,3127.0,36640.0,3.0,4997.0,7177.0,1.0,0.0,29086.0,19890.0,0.0,2019.0,67.0,54.431
20160801,24.39178082191781,69.0,1371.584799810959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3134.0,78.99999999995,3043.00000000171,28051.0,511.0,6281.0,4220.0,0.0,1450.584799810909,0.0,0.0,111.0,53.0,,,,,,,,,,,,,,41.0,59.0,-1972.0,752.0,19171.0,0.0,-2572.0,7807.0,1.0,0.0,21143.0,11704.0,0.0,1632.0,66.0,54.431
20160802,24.394520547945206,72.0,1371.5719899479454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3514.0,83.0,3106.0,27847.0,449.0,7228.0,4289.0,0.0,1454.5719899479454,0.0,0.0,123.0,44.0,,,,,,,,,,,,,,50.0,64.0,-3079.0,1203.0,18185.0,1.0,-3679.0,3974.0,1.0,0.0,20721.0,14891.0,0.0,1856.0,76.0,54.431
20160803,24.397260273972602,67.0,1371.5591800849315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3129.0,88.0,3086.0,28298.0,515.0,7946.0,4185.0,0.0,1459.5591800849315,0.0,0.0,86.0,55.0,,,,,,,,,,,,,,37.0,58.0,-4116.0,600.0,19486.0,0.0,-4716.0,6487.0,1.0,0.0,23602.0,14015.0,0.0,3100.0,74.0,54.431
20160804,24.4,76.0,1371.5463702219179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3079.0,91.0,3132.0,28056.0,448.0,8064.0,4254.0,0.0,1462.5463702219179,0.0,0.0,151.0,55.0,,,,,,,,,,,,,,35.0,58.0,-5242.0,982.0,18958.0,0.0,-5843.0,4802.0,1.0,0.0,24200.0,17922.0,0.0,1476.0,0.0,54.431
20160805,24.4027397260274,70.0,1371.5335603589042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3054.0,97.27101016167339,2919.070049933743,27677.0,449.0,7379.0,3924.0,0.0,1468.8045705205775,0.0,0.0,95.0,55.0,,,,,,,,,,,,,,56.0,60.0,-4074.0,975.0,18712.0,0.0,-4674.0,6263.0,1.0,0.0,22786.0,13054.0,0.0,3469.0,0.0,54.431
20160806,24.405479452054795,73.0,1371.5207504958905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2484.0,106.0,3303.0,26257.0,1844.0,11720.0,4430.0,0.0,1477.5207504958905,0.0,0.0,92.0,55.0,,,,,,,,,,,,,,36.0,60.0,-26.0,3026.0,43199.0,2.0,-626.0,9710.0,1.0,0.0,41527.0,29487.0,0.0,2330.0,66.0,54.431
20160807,24.40821917808219,71.0,1371.5079406328769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2288.0,91.0,2904.0,26581.0,1843.0,10063.0,3958.0,23.0,1462.5079406328769,0.0,0.0,101.0,55.0,,,,,,,,,,,,,,28.0,61.0,1633.0,2742.0,32689.0,1.0,1033.0,4950.0,1.0,0.0,30540.0,23744.0,0.0,1846.0,64.0,54.431
20160808,24.410958904109588,71.0,1371.4951307698632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3133.0,79.0,3073.0,28055.0,451.0,7301.0,4259.0,0.0,1450.4951307698632,0.0,0.0,108.0,55.0,,,,,,,,,,,,,,39.0,54.0,-4156.0,1042.0,19046.0,0.0,-4756.0,6984.0,1.0,0.0,23202.0,14053.0,0.0,2165.0,65.0,54.431
20160809,24.413698630136984,72.0,1371.4823209068495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3133.0,75.0,2855.0,27980.0,451.0,14647.0,3937.0,0.0,1446.4823209068495,0.0,0.0,106.0,50.0,,,,,,,,,,,,,,63.0,58.0,-5557.0,1241.0,19088.0,1.0,-6012.0,7059.0,1.0,0.0,24132.0,15981.0,0.0,1092.0,75.0,54.431
20160810,24.416438356164385,69.0,1371.4695110438358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2953.0,79.0,3003.0,28052.0,445.0,9292.0,4133.0,0.0,1450.4695110438358,0.0,0.0,92.0,55.0,,,,,,,,,,,,,,37.0,57.0,-4924.0,782.0,19290.0,0.0,-5524.0,5392.0,1.0,0.0,24214.0,16869.0,0.0,1953.0,77.0,54.431
20160811,24.41917808219178,68.0,1371.4567011808222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3455.0,92.0,3191.0,27412.0,448.0,6755.0,4384.0,0.0,1463.4567011808222,0.0,0.0,86.0,56.0,,,,,,,,,,,,,,50.0,55.0,-5152.0,627.0,18860.0,0.0,-5752.0,6752.0,1.0,0.0,24012.0,15115.0,0.0,2145.0,71.0,54.431
20160812,24.421917808219177,68.0,1371.4438913178083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2765.0,72.0,2825.0,27031.0,450.0,7700.0,3887.0,0.0,1443.4438913178083,0.0,0.0,87.0,55.0,,,,,,,,,,,,,,49.0,61.0,-5174.0,1424.0,19485.0,1.0,-5774.0,6149.0,1.0,0.0,23953.0,14766.0,0.0,3038.0,68.0,54.431
20160813,24.424657534246574,73.0,1371.4310814547946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3307.0,123.0,3701.0,25499.0,1587.0,13202.0,4884.0,0.0,1494.4310814547946,0.0,0.0,119.0,46.0,56979.0,2905.0,68999.0,1.0,56379.0,386.0,1.0,0.0,9715.0,8718.0,0.0,611.0,71.0,65.0,63.0,626.0,1326.0,31835.0,2.0,26.0,6044.0,1.0,0.0,30508.0,20910.0,0.0,3554.0,60.0,54.431
20160814,24.427397260273974,64.0,1371.418271591781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2362.0,93.0,2920.0,26373.0,1785.0,14910.0,4015.0,64.0,1464.418271591781,0.0,0.0,103.0,53.0,,,,,,,,,,,,,,32.0,58.0,-1525.0,4875.0,46459.0,1.0,-1825.0,8960.0,1.0,0.0,43619.0,29483.0,0.0,5176.0,61.0,54.431
20160815,24.43013698630137,74.0,1371.4054617287672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2940.0,78.0,2744.0,28365.0,513.0,10553.0,3723.0,0.0,1449.4054617287672,0.0,0.0,116.0,54.0,,,,,,,,,,,,,,54.0,53.0,-1504.0,574.0,18996.0,0.0,-1804.0,7198.0,1.0,0.0,20500.0,9903.0,0.0,3399.0,55.0,54.431
20160816,24.432876712328767,74.0,1371.3926518657536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2623.0,72.0,2589.0,28303.0,447.0,13514.0,3535.0,0.0,1443.3926518657536,0.0,0.0,91.0,55.0,,,,,,,,,,,,,,61.0,63.0,-4571.0,1866.0,19275.0,1.0,-5428.0,5883.0,1.0,0.0,22889.0,15182.0,0.0,1824.0,69.0,54.431
20160817,24.435616438356163,68.0,1371.37984200274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3141.0,87.0,3177.0,28242.0,449.0,7374.0,4379.0,0.0,1458.37984200274,0.0,0.0,102.0,55.0,,,,,,,,,,,,,,59.0,63.0,-4124.0,2334.0,17797.0,2.0,-4724.0,3805.0,1.0,0.0,20563.0,13014.0,0.0,3744.0,69.0,54.431
20160818,24.438356164383563,72.0,1371.3670321397262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3453.0,88.0,3063.0,28172.0,511.0,9543.0,4166.0,0.0,1459.3670321397262,0.0,0.0,107.0,55.0,,,,,,,,,,,,,,57.0,64.0,-5004.0,750.0,19183.0,0.0,-5416.0,7520.0,1.0,0.0,24187.0,15196.0,0.0,1471.0,73.0,54.431
20160819,24.44109589041096,71.0,1371.3542222767126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3262.0,88.0,3335.0,27161.0,451.0,7766.0,4595.0,0.0,1459.3542222767126,0.0,0.0,103.0,56.0,,,,,,,,,,,,,,43.0,57.0,-3521.0,1049.0,19299.0,0.0,-3938.0,5424.0,1.0,0.0,22243.0,14540.0,0.0,2279.0,76.0,54.431
20160820,24.443835616438356,76.0,1371.341412413699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,4025.0,184.0,4523.0,25428.0,1907.0,6726.0,5924.0,0.0,1555.341412413699,1.0,2940.0,114.0,54.0,,,,,,,,,,,,,,45.0,67.0,682.0,3120.0,35243.0,2.0,82.0,10666.0,1.0,0.0,33187.0,17165.0,0.0,5356.0,62.0,54.431
20160821,24.446575342465753,74.0,1371.328602550685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2426.0,95.0,3151.0,26575.0,1790.0,9605.0,4249.0,16.0,1466.328602550685,0.0,0.0,97.0,50.0,,,,,,,,,,,,,,50.0,69.0,4002.0,2290.0,36771.0,1.0,3402.0,7720.0,1.0,0.0,32192.0,18750.0,0.0,5722.0,71.0,54.431
20160822,24.44931506849315,68.0,1371.3157926876713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3705.0,96.0,3281.0,27863.0,511.0,7940.0,4497.0,0.0,1467.3157926876713,0.0,0.0,111.0,44.0,,,,,,,,,,,,,,37.0,55.0,-5432.0,488.0,19148.0,0.0,-5732.0,5370.0,1.0,0.0,24580.0,15764.0,0.0,3446.0,67.0,54.431
20160823,24.45205479452055,71.0,1371.3029828246576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2885.0,80.0,2996.0,28235.0,386.0,10157.0,4049.0,0.0,1451.3029828246576,0.0,0.0,99.0,45.0,,,,,,,,,,,,,,54.0,58.0,-5073.0,1296.0,16909.0,0.0,-5673.0,4793.0,1.0,0.0,21982.0,16427.0,0.0,762.0,81.0,54.431
20160824,24.454794520547946,70.0,1371.290172961644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2744.0,83.0,2789.0,28244.0,572.0,9229.0,3805.0,0.0,1454.290172961644,0.0,0.0,137.0,55.0,,,,,,,,,,,,,,39.0,65.0,-4246.0,1555.0,18994.0,1.0,-4846.0,7385.0,1.0,0.0,22696.0,12762.0,0.0,2549.0,67.0,54.431
20160825,24.457534246575342,68.0,1371.2773630986303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2485.0,77.0,2811.0,28361.0,447.0,9642.0,3863.0,0.0,1448.2773630986303,0.0,0.0,88.0,55.0,,,,,,,,,,,,,,36.0,61.0,-4086.0,1744.0,18387.0,1.0,-4686.0,4999.0,1.0,0.0,21739.0,14160.0,0.0,2580.0,73.0,54.431
20160826,24.46027397260274,77.0,1371.2645532356166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,6325.0,147.0,5551.0,25748.0,1335.0,8326.0,7693.0,0.0,1518.2645532356166,0.0,0.0,99.0,55.0,,,,,,,,,,,,,,42.0,60.0,-3963.0,1423.0,19116.0,1.0,-4563.0,2178.0,1.0,0.0,22439.0,17313.0,0.0,2948.0,0.0,54.431
20160827,24.463013698630135,75.0,1371.251743372603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,3197.0,110.0,3645.0,25756.0,1978.0,6247.0,4943.0,0.0,1481.251743372603,0.0,0.0,132.0,55.0,,,,,,,,,,,,,,31.0,63.0,-1288.0,1197.0,34810.0,1.0,-1888.0,10131.0,1.0,0.0,35619.0,22364.0,0.0,3124.0,71.0,54.431
20160828,24.465753424657535,74.0,1371.2389335095893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1.6764,2938.0,104.0,3202.0,26079.0,1849.0,7697.0,4327.0,19.0,1475.2389335095893,0.0,0.0,105.0,55.0,,,,,,,,,,,,,,32.0,61.0,4957.0,1022.0,33876.0,0.0,4342.0,10511.0,1.0,0.0,28919.0,15978.0,0.0,2430.0,67.0,54.431
